# model: HHJ_2 
Mass Radius Pressure 
2.02178049e+00 1.15218595e+01 2.05699275e-15
2.02189049e+00 1.15180000e+01 6.40093361e-13
2.02199899e+00 1.15150000e+01 4.69763261e-14
2.02210602e+00 1.15118789e+01 6.13239126e-15
2.02221159e+00 1.15080000e+01 5.58409870e-13
2.02231571e+00 1.15050000e+01 3.99145625e-14
2.02241838e+00 1.15018759e+01 6.08499122e-15
2.02251963e+00 1.14980000e+01 5.93049205e-13
2.02261946e+00 1.14950000e+01 5.30391334e-14
2.02271788e+00 1.14919230e+01 7.92431104e-15
2.02281490e+00 1.14880000e+01 7.61918195e-13
2.02291054e+00 1.14850000e+01 5.57891154e-13
2.02300479e+00 1.14820000e+01 2.37211624e-15
2.02309769e+00 1.14788191e+01 4.67943179e-15
2.02318922e+00 1.14750000e+01 5.54577756e-13
2.02327942e+00 1.14720000e+01 6.42768432e-14
2.02336827e+00 1.14689627e+01 1.23452130e-15
2.02345580e+00 1.14658067e+01 4.49481981e-15
2.02354202e+00 1.14620000e+01 5.57509308e-13
2.02362693e+00 1.14590000e+01 5.05236370e-13
2.02371054e+00 1.14560000e+01 1.59522932e-14
2.02379287e+00 1.14528669e+01 6.04111433e-15
2.02387392e+00 1.14490000e+01 7.91992416e-13
2.02395370e+00 1.14460000e+01 7.11210526e-13
2.02403223e+00 1.14430000e+01 6.11886526e-14
2.02410951e+00 1.14400000e+01 1.46216755e-14
2.02418554e+00 1.14368841e+01 6.70998888e-15
2.02426035e+00 1.14330000e+01 9.39637861e-13
2.02433394e+00 1.14300000e+01 8.83062107e-13
2.02440631e+00 1.14270000e+01 6.20472337e-13
2.02447748e+00 1.14240000e+01 5.32998596e-14
2.02454746e+00 1.14210000e+01 1.73959617e-14
2.02461625e+00 1.14179032e+01 7.56421890e-15
2.02468387e+00 1.14148292e+01 5.15998975e-15
2.02475031e+00 1.14110000e+01 8.90857852e-13
2.02481560e+00 1.14080000e+01 9.25447650e-13
2.02487973e+00 1.14050000e+01 7.36056774e-13
2.02494273e+00 1.14020000e+01 5.80508755e-13
2.02500458e+00 1.13990000e+01 4.61618909e-13
2.02506532e+00 1.13960000e+01 3.23738105e-14
2.02512493e+00 1.13930000e+01 1.57531097e-14
2.02518343e+00 1.13900000e+01 1.51827431e-15
2.02524084e+00 1.13868838e+01 6.97994482e-15
2.02529714e+00 1.13838595e+01 6.14726640e-15
2.02535237e+00 1.13808149e+01 4.97648458e-15
2.02540651e+00 1.13778043e+01 6.63480746e-18
2.02545958e+00 1.13747697e+01 4.63551851e-16
2.02551159e+00 1.13710000e+01 8.37473421e-13
2.02556255e+00 1.13685964e+01 1.04414088e-15
2.02561246e+00 1.13656076e+01 7.85798693e-15
2.02566133e+00 1.13620000e+01 9.66538708e-13
2.02570916e+00 1.13590000e+01 9.38368229e-13
2.02575597e+00 1.13560000e+01 9.24473645e-13
2.02580176e+00 1.13530000e+01 9.22313058e-13
2.02584655e+00 1.13500000e+01 9.33402688e-13
2.02589033e+00 1.13470000e+01 9.56564912e-13
2.02593311e+00 1.13440000e+01 9.94753808e-13
2.02597490e+00 1.13416036e+01 8.68217664e-15
2.02601571e+00 1.13385911e+01 1.35365780e-15
2.02605555e+00 1.13357319e+01 1.58089466e-15
2.02609442e+00 1.13327743e+01 4.08827398e-16
2.02613233e+00 1.13297865e+01 4.68412601e-15
2.02616928e+00 1.13267985e+01 4.87801501e-15
2.02620529e+00 1.13238465e+01 6.03728952e-15
2.02624035e+00 1.13210000e+01 6.49431174e-15
2.02627448e+00 1.13180000e+01 3.31765340e-15
2.02630768e+00 1.13150000e+01 8.07830675e-15
2.02633996e+00 1.13120000e+01 4.02652695e-13
2.02637133e+00 1.13090000e+01 5.00346443e-13
2.02640179e+00 1.13060000e+01 6.19414683e-13
2.02643134e+00 1.13030000e+01 7.83828097e-13
2.02646000e+00 1.13000000e+01 9.97886623e-13
2.02648777e+00 1.12977441e+01 1.17123974e-15
2.02651466e+00 1.12947899e+01 4.86417565e-15
2.02654067e+00 1.12920000e+01 5.79021569e-15
2.02656581e+00 1.12890000e+01 7.57006076e-15
2.02659009e+00 1.12860000e+01 4.31235452e-13
2.02661350e+00 1.12830000e+01 5.97808732e-13
2.02663607e+00 1.12800000e+01 8.43667764e-13
2.02665778e+00 1.12777366e+01 1.18289189e-16
2.02667866e+00 1.12747894e+01 4.93400477e-15
2.02669870e+00 1.12719898e+01 3.83814516e-16
2.02671791e+00 1.12690000e+01 3.79087581e-13
2.02673629e+00 1.12660000e+01 5.71781637e-13
2.02675386e+00 1.12630000e+01 8.74250553e-13
2.02677062e+00 1.12607365e+01 3.49185955e-17
2.02678657e+00 1.12578538e+01 6.60398761e-15
2.02680172e+00 1.12550000e+01 8.12761994e-15
2.02681607e+00 1.12520000e+01 5.35208468e-13
2.02682964e+00 1.12490000e+01 8.76178282e-13
2.02684241e+00 1.12467409e+01 2.29543200e-17
2.02685441e+00 1.12440000e+01 6.47630895e-15
2.02686564e+00 1.12410000e+01 4.04664664e-13
2.02687609e+00 1.12380000e+01 6.95196777e-13
2.02688579e+00 1.12356123e+01 2.83191909e-15
2.02689472e+00 1.12330000e+01 8.55335465e-15
2.02690290e+00 1.12300000e+01 3.33063468e-13
2.02691034e+00 1.12270000e+01 6.71839212e-13
2.02691703e+00 1.12245907e+01 2.37685390e-15
2.02692298e+00 1.12220000e+01 4.22663189e-15
2.02692820e+00 1.12190000e+01 4.12850959e-13
2.02693269e+00 1.12160000e+01 7.98356478e-13
2.02693646e+00 1.12137427e+01 1.33049654e-15
2.02693952e+00 1.12110000e+01 3.97492851e-15
2.02694186e+00 1.12080000e+01 5.71647650e-13
2.02694349e+00 1.12056120e+01 3.18796202e-16
2.02694442e+00 1.12030000e+01 1.55852930e-14
2.02694464e+00 1.12000000e+01 4.56441272e-13
2.02694418e+00 1.11970000e+01 9.56776663e-13
2.02694303e+00 1.11950000e+01 1.30890316e-15
2.02694119e+00 1.11920000e+01 3.69299888e-13
2.02693867e+00 1.11890000e+01 8.91789672e-13
2.02693548e+00 1.11868046e+01 5.56786974e-15
2.02693161e+00 1.11840000e+01 3.67689962e-13
2.02692708e+00 1.11810000e+01 9.22776448e-13
2.02692189e+00 1.11790000e+01 2.85229138e-15
2.02691604e+00 1.11760000e+01 4.15551253e-13
2.02690954e+00 1.11735701e+01 9.38761497e-15
2.02690238e+00 1.11710000e+01 5.92166909e-15
2.02689459e+00 1.11680000e+01 5.62416762e-13
2.02688615e+00 1.11655852e+01 3.86885286e-15
2.02687708e+00 1.11630000e+01 7.29964518e-15
2.02686738e+00 1.11600000e+01 7.77416433e-13
2.02685705e+00 1.11577953e+01 5.50961177e-15
2.02684610e+00 1.11550000e+01 4.20209139e-13
2.02683453e+00 1.11525806e+01 4.24297918e-15
2.02682234e+00 1.11500000e+01 3.04534332e-15
2.02680954e+00 1.11470000e+01 7.56633944e-13
2.02679614e+00 1.11449403e+01 1.15960752e-14
2.02678214e+00 1.11420000e+01 4.64842274e-13
2.02676753e+00 1.11395808e+01 5.34186497e-15
2.02675233e+00 1.11370000e+01 3.01940613e-13
2.02673654e+00 1.11340000e+01 9.84217091e-13
2.02672017e+00 1.11319800e+01 4.53250261e-16
2.02670321e+00 1.11290000e+01 6.54456084e-13
2.02668567e+00 1.11270000e+01 6.64519301e-16
2.02666756e+00 1.11240000e+01 5.36514307e-13
2.02664887e+00 1.11217563e+01 9.87862251e-16
2.02662962e+00 1.11190000e+01 4.24131025e-13
2.02660981e+00 1.11166035e+01 2.12352224e-15
2.02658943e+00 1.11140000e+01 3.49828963e-13
2.02656850e+00 1.11115791e+01 4.98175342e-15
2.02654701e+00 1.11090000e+01 3.03434770e-13
2.02652498e+00 1.11065993e+01 3.44543165e-15
2.02650240e+00 1.11040000e+01 2.75669340e-13
2.02647928e+00 1.11016095e+01 9.29987714e-15
2.02645562e+00 1.10990000e+01 2.65288488e-13
2.02643143e+00 1.10966112e+01 9.18589259e-15
2.02640670e+00 1.10940000e+01 2.70252552e-13
2.02638145e+00 1.10915886e+01 2.12648571e-15
2.02635567e+00 1.10890000e+01 2.92092800e-13
2.02632937e+00 1.10865722e+01 8.73158125e-15
2.02630256e+00 1.10840000e+01 3.31808643e-13
2.02627523e+00 1.10815885e+01 3.23564038e-15
2.02624739e+00 1.10790000e+01 1.70079668e-13
2.02621904e+00 1.10767355e+01 4.07941360e-17
2.02619019e+00 1.10740000e+01 4.31232614e-13
2.02616083e+00 1.10719177e+01 1.08378584e-14
2.02613098e+00 1.10690000e+01 6.48161905e-13
2.02610064e+00 1.10670000e+01 1.36049874e-14
2.02606980e+00 1.10647008e+01 2.17394523e-15
2.02603848e+00 1.10620000e+01 2.47013762e-13
2.02600667e+00 1.10595747e+01 7.39749068e-15
2.02597438e+00 1.10570000e+01 1.41982204e-13
2.02594161e+00 1.10547439e+01 1.50855398e-15
2.02590837e+00 1.10520000e+01 5.96628398e-13
2.02587465e+00 1.10500000e+01 1.29824519e-14
2.02584047e+00 1.10477162e+01 2.29821808e-15
2.02580581e+00 1.10450000e+01 7.87109127e-15
2.02577070e+00 1.10426071e+01 2.53396144e-15
2.02573513e+00 1.10400000e+01 5.43006462e-13
2.02569909e+00 1.10380000e+01 8.35459975e-15
2.02566261e+00 1.10357157e+01 2.53780351e-15
2.02562567e+00 1.10330000e+01 1.05843440e-13
2.02558829e+00 1.10307285e+01 2.30939541e-15
2.02555045e+00 1.10280000e+01 6.50911695e-13
2.02551218e+00 1.10260000e+01 2.43228169e-14
2.02547347e+00 1.10235690e+01 1.14239073e-14
2.02543432e+00 1.10210000e+01 4.84878653e-13
2.02539473e+00 1.10190000e+01 8.14886073e-15
2.02535472e+00 1.10166116e+01 9.69001073e-15
2.02531428e+00 1.10140000e+01 2.84868405e-13
2.02527341e+00 1.10119243e+01 1.17907190e-14
2.02523211e+00 1.10097115e+01 2.76273205e-17
2.02519040e+00 1.10070000e+01 2.60911838e-13
2.02514827e+00 1.10049277e+01 1.20861069e-14
2.02510573e+00 1.10026827e+01 1.09749361e-16
2.02506277e+00 1.10000000e+01 2.49389329e-13
2.02501940e+00 1.09979265e+01 1.20716507e-14
2.02497563e+00 1.09957064e+01 2.29625883e-15
2.02493145e+00 1.09930000e+01 3.93234372e-13
2.02488687e+00 1.09909449e+01 1.34575676e-14
2.02484189e+00 1.09886016e+01 5.83897547e-15
2.02479652e+00 1.09860000e+01 4.86110874e-13
2.02475075e+00 1.09840000e+01 6.47188752e-15
2.02470459e+00 1.09815807e+01 6.16063233e-15
2.02465804e+00 1.09790000e+01 6.59088980e-13
2.02461110e+00 1.09770000e+01 2.77874541e-13
2.02456378e+00 1.09748915e+01 1.00963068e-14
2.02451608e+00 1.09725976e+01 1.57805260e-15
2.02446800e+00 1.09700000e+01 4.47980449e-13
2.02441954e+00 1.09680000e+01 2.10595278e-15
2.02437071e+00 1.09655959e+01 1.88175688e-15
2.02432150e+00 1.09637045e+01 2.37817359e-15
2.02427193e+00 1.09610000e+01 3.58543135e-13
2.02422199e+00 1.09589167e+01 1.17758235e-14
2.02417168e+00 1.09565983e+01 1.54702641e-15
2.02412101e+00 1.09540000e+01 9.64138817e-13
2.02406999e+00 1.09520000e+01 3.43036915e-13
2.02401860e+00 1.09500000e+01 3.76318435e-15
2.02396686e+00 1.09475734e+01 9.98712299e-15
2.02391476e+00 1.09457031e+01 2.43370138e-15
2.02386232e+00 1.09430000e+01 3.94780075e-13
2.02380952e+00 1.09410000e+01 1.53962229e-13
2.02375638e+00 1.09388825e+01 9.87565334e-15
2.02370289e+00 1.09365994e+01 3.60006836e-15
2.02364906e+00 1.09340000e+01 5.38267987e-13
2.02359490e+00 1.09320000e+01 2.76593447e-13
2.02354039e+00 1.09299378e+01 1.35700028e-14
2.02348555e+00 1.09275730e+01 1.03577456e-14
2.02343037e+00 1.09257162e+01 2.77639274e-15
2.02337486e+00 1.09230000e+01 4.84139329e-13
2.02331903e+00 1.09210000e+01 2.58294084e-13
2.02326286e+00 1.09189357e+01 1.35220169e-14
2.02320637e+00 1.09165862e+01 4.43858119e-15
2.02314956e+00 1.09146096e+01 1.06073109e-14
2.02309242e+00 1.09120000e+01 5.66555376e-13
2.02303497e+00 1.09100000e+01 3.28997027e-13
2.02297720e+00 1.09080000e+01 1.49410068e-13
2.02291912e+00 1.09058695e+01 9.43024428e-15
2.02286072e+00 1.09035797e+01 6.98726273e-15
2.02280201e+00 1.09017114e+01 2.55739143e-15
2.02274299e+00 1.08990000e+01 5.36238996e-13
2.02268367e+00 1.08970000e+01 3.30125136e-13
2.02262404e+00 1.08950000e+01 1.63556280e-13
2.02256410e+00 1.08929022e+01 1.14214386e-14
2.02250387e+00 1.08906117e+01 3.38133636e-15
2.02244333e+00 1.08885919e+01 1.89851689e-15
2.02238250e+00 1.08865451e+01 1.02572238e-14
2.02232137e+00 1.08840000e+01 4.90305170e-13
2.02225995e+00 1.08820000e+01 3.22834366e-13
2.02219824e+00 1.08800000e+01 1.74415311e-13
2.02213623e+00 1.08779321e+01 1.36847212e-14
2.02207394e+00 1.08758355e+01 8.08237787e-15
2.02201136e+00 1.08735835e+01 5.56055428e-15
2.02194850e+00 1.08716056e+01 1.17716775e-14
2.02188536e+00 1.08695440e+01 1.06844120e-14
2.02182193e+00 1.08670000e+01 5.32085946e-13
2.02175822e+00 1.08650000e+01 3.84551643e-13
2.02169424e+00 1.08630000e+01 2.70777039e-13
2.02162998e+00 1.08610000e+01 1.59622743e-13
2.02156545e+00 1.08589384e+01 1.43879492e-14
2.02150064e+00 1.08568653e+01 9.56220251e-15
2.02143557e+00 1.08547925e+01 6.86215364e-15
2.02137023e+00 1.08526133e+01 6.45898156e-16
2.02130461e+00 1.08505995e+01 3.66569734e-15
2.02123874e+00 1.08487154e+01 2.49191232e-17
2.02117260e+00 1.08465768e+01 1.64346536e-15
2.02110619e+00 1.08440000e+01 5.47287230e-13
2.02103953e+00 1.08420000e+01 4.43734457e-13
2.02097261e+00 1.08400000e+01 3.58622653e-13
2.02090543e+00 1.08380000e+01 2.87739119e-13
2.02083800e+00 1.08360000e+01 2.00134255e-13
2.02077031e+00 1.08340000e+01 1.57213264e-13
2.02070237e+00 1.08320000e+01 5.21561419e-14
2.02063418e+00 1.08299273e+01 1.38150463e-14
2.02056574e+00 1.08278893e+01 1.11592835e-14
2.02049705e+00 1.08258534e+01 9.18534240e-15
2.02042812e+00 1.08238200e+01 7.80978300e-15
2.02035894e+00 1.08217880e+01 6.93481924e-15
2.02028952e+00 1.08197841e+01 5.58673934e-16
2.02021986e+00 1.08175760e+01 9.41542853e-15
2.02014996e+00 1.08155702e+01 1.24584794e-14
2.02007982e+00 1.08135822e+01 4.90538823e-15
2.02000944e+00 1.08115909e+01 2.21371971e-15
2.01993883e+00 1.08096003e+01 4.55581760e-15
2.01986799e+00 1.08076077e+01 1.17956685e-14
2.01979691e+00 1.08056699e+01 6.86253740e-16
2.01972560e+00 1.08037265e+01 5.39861224e-16
2.01965406e+00 1.08017312e+01 6.25107937e-17
2.01958230e+00 1.07997168e+01 3.06669978e-15
2.01951031e+00 1.07977176e+01 2.96703663e-15
2.01943809e+00 1.07957172e+01 3.02960685e-15
2.01936565e+00 1.07937318e+01 3.51749895e-17
2.01929299e+00 1.07917275e+01 4.55578083e-16
2.01922010e+00 1.07896710e+01 2.08136355e-15
2.01914700e+00 1.07876089e+01 1.17038739e-14
2.01907368e+00 1.07856039e+01 9.80754491e-15
2.01900014e+00 1.07835955e+01 1.64619517e-15
2.01892639e+00 1.07815848e+01 3.98959402e-15
2.01885243e+00 1.07795733e+01 1.02712979e-14
2.01877825e+00 1.07776005e+01 1.39930079e-15
2.01870386e+00 1.07757736e+01 8.52284948e-16
2.01862926e+00 1.07738083e+01 1.58667868e-16
2.01855445e+00 1.07718091e+01 7.74795017e-15
2.01847944e+00 1.07698418e+01 9.02107965e-15
2.01840422e+00 1.07678763e+01 1.08562303e-14
2.01832879e+00 1.07659129e+01 1.33618240e-14
2.01825316e+00 1.07640000e+01 4.33065189e-14
2.01817733e+00 1.07620000e+01 6.33890125e-14
2.01810130e+00 1.07600000e+01 8.91707252e-14
2.01802507e+00 1.07580000e+01 2.31789477e-13
2.01794864e+00 1.07560000e+01 3.30119786e-13
2.01787202e+00 1.07540000e+01 4.10585123e-13
2.01779520e+00 1.07520000e+01 5.05957348e-13
2.01771819e+00 1.07500000e+01 9.37964821e-13
2.01764098e+00 1.07485789e+01 1.16453441e-15
2.01756358e+00 1.07467112e+01 2.97142389e-15
2.01748599e+00 1.07445948e+01 1.75046325e-15
2.01740821e+00 1.07427460e+01 1.93356631e-15
2.01733024e+00 1.07407986e+01 7.61500830e-15
2.01725209e+00 1.07388688e+01 1.06427274e-14
2.01717375e+00 1.07370000e+01 3.78294570e-14
2.01709522e+00 1.07350000e+01 7.37338200e-14
2.01701651e+00 1.07330000e+01 2.40821791e-13
2.01693762e+00 1.07310000e+01 3.89051942e-13
2.01685855e+00 1.07290000e+01 7.56377734e-13
2.01677930e+00 1.07276836e+01 2.38681717e-17
2.01669987e+00 1.07257165e+01 3.14055095e-15
2.01662026e+00 1.07235768e+01 8.29132144e-15
2.01654048e+00 1.07218171e+01 5.86219147e-17
2.01646052e+00 1.07198791e+01 1.14276665e-14
2.01638039e+00 1.07180000e+01 5.22264908e-14
2.01630008e+00 1.07160000e+01 1.13230172e-13
2.01621960e+00 1.07140000e+01 3.89547034e-13
2.01613895e+00 1.07120000e+01 9.13179644e-13
2.01605814e+00 1.07105450e+01 1.16963636e-14
2.01597715e+00 1.07085941e+01 1.88188799e-15
2.01589599e+00 1.07068028e+01 2.78527254e-16
2.01581467e+00 1.07048851e+01 1.19512885e-14
2.01573318e+00 1.07030000e+01 6.44398352e-14
2.01565153e+00 1.07010000e+01 3.04604519e-13
2.01556972e+00 1.06990000e+01 4.97688382e-13
2.01548774e+00 1.06975704e+01 5.35557224e-15
2.01540560e+00 1.06956008e+01 5.16709222e-15
2.01532330e+00 1.06938055e+01 2.41403483e-16
2.01524085e+00 1.06920000e+01 2.36230229e-14
2.01515823e+00 1.06900000e+01 8.35759909e-14
2.01507546e+00 1.06880000e+01 3.79250114e-13
2.01499253e+00 1.06860000e+01 9.52502281e-13
2.01490945e+00 1.06847164e+01 3.46757127e-15
2.01482621e+00 1.06827678e+01 1.12848235e-15
2.01474282e+00 1.06810000e+01 1.87912944e-14
2.01465928e+00 1.06790000e+01 8.09108729e-14
2.01457558e+00 1.06770000e+01 3.95579126e-13
2.01449174e+00 1.06755694e+01 6.80009831e-15
2.01440775e+00 1.06736061e+01 1.33874390e-14
2.01432360e+00 1.06717935e+01 7.86565779e-15
2.01423932e+00 1.06700000e+01 3.84851834e-14
2.01415488e+00 1.06680000e+01 1.38975189e-13
2.01407030e+00 1.06660000e+01 8.80075088e-13
2.01398558e+00 1.06647185e+01 5.71513598e-17
2.01390071e+00 1.06627759e+01 9.03661435e-16
2.01381570e+00 1.06610000e+01 2.71735926e-14
2.01373055e+00 1.06590000e+01 1.21312475e-13
2.01364526e+00 1.06570000e+01 8.59566392e-13
2.01355983e+00 1.06557199e+01 4.02236231e-17
2.01347426e+00 1.06537906e+01 5.46071429e-16
2.01338855e+00 1.06520000e+01 3.51123089e-14
2.01330271e+00 1.06500000e+01 1.53039231e-13
2.01321673e+00 1.06480000e+01 9.25637543e-13
2.01313061e+00 1.06466045e+01 1.12360072e-14
2.01304436e+00 1.06448272e+01 9.19829395e-15
2.01295798e+00 1.06430000e+01 7.14084248e-14
2.01287147e+00 1.06410000e+01 4.46309735e-13
2.01278482e+00 1.06396057e+01 1.38135836e-14
2.01269804e+00 1.06377717e+01 1.05802927e-15
2.01261114e+00 1.06360000e+01 3.65210346e-14
2.01252410e+00 1.06340000e+01 3.44235650e-13
2.01243694e+00 1.06325687e+01 7.68127320e-15
2.01234964e+00 1.06306008e+01 2.76777678e-15
2.01226223e+00 1.06290000e+01 2.31504287e-14
2.01217468e+00 1.06270000e+01 1.46000521e-13
2.01208701e+00 1.06250000e+01 9.84921900e-13
2.01199922e+00 1.06235904e+01 4.17114439e-15
2.01191131e+00 1.06220000e+01 2.14612016e-14
2.01182327e+00 1.06200000e+01 1.48736199e-13
2.01173511e+00 1.06185754e+01 3.16045963e-15
2.01164683e+00 1.06167184e+01 6.21108170e-16
2.01155843e+00 1.06150000e+01 2.96460399e-14
2.01146991e+00 1.06130000e+01 3.57501125e-13
2.01138128e+00 1.06117072e+01 1.97809244e-16
2.01129252e+00 1.06097798e+01 8.49437655e-16
2.01120365e+00 1.06080000e+01 5.51840693e-14
2.01111467e+00 1.06060000e+01 6.75606176e-13
2.01102557e+00 1.06047169e+01 3.67338670e-15
2.01093635e+00 1.06028378e+01 9.97991495e-15
2.01084702e+00 1.06010000e+01 1.12670247e-13
2.01075758e+00 1.05990000e+01 9.72890103e-13
2.01066802e+00 1.05977189e+01 2.09486839e-15
2.01057836e+00 1.05960000e+01 3.93229342e-14
2.01048858e+00 1.05940000e+01 6.35137726e-13
2.01039870e+00 1.05927136e+01 3.47635428e-15
2.01030870e+00 1.05910000e+01 2.13202115e-14
2.01021860e+00 1.05890000e+01 1.32376652e-13
2.01012839e+00 1.05875667e+01 9.79122001e-15
2.01003808e+00 1.05857823e+01 8.05517186e-16
2.00994765e+00 1.05840000e+01 7.11844074e-14
2.00985712e+00 1.05820000e+01 8.53204729e-13
2.00976649e+00 1.05805894e+01 4.68380269e-15
2.00967576e+00 1.05790000e+01 3.78667229e-14
2.00958492e+00 1.05770000e+01 7.30903284e-13
2.00949397e+00 1.05755831e+01 5.55690292e-15
2.00940293e+00 1.05740000e+01 4.69993980e-14
2.00931178e+00 1.05720000e+01 3.99443348e-13
2.00922054e+00 1.05707118e+01 3.51647309e-15
2.00912919e+00 1.05690000e+01 3.13402339e-14
2.00903775e+00 1.05670000e+01 1.84677961e-13
2.00894621e+00 1.05656919e+01 1.52544755e-15
2.00885457e+00 1.05640000e+01 2.46921514e-14
2.00876283e+00 1.05620000e+01 1.75645820e-13
2.00867100e+00 1.05606884e+01 2.50563403e-16
2.00857907e+00 1.05590000e+01 2.57770105e-14
2.00848705e+00 1.05570000e+01 1.85086439e-13
2.00839493e+00 1.05557191e+01 1.58892968e-16
2.00830272e+00 1.05540000e+01 3.43040638e-14
2.00821041e+00 1.05520000e+01 2.16948063e-13
2.00811802e+00 1.05505939e+01 2.16137929e-15
2.00802553e+00 1.05490000e+01 5.33462136e-14
2.00793295e+00 1.05470000e+01 7.34399466e-13
2.00784028e+00 1.05456142e+01 7.02713794e-16
2.00774752e+00 1.05440000e+01 2.69259753e-14
2.00765468e+00 1.05420000e+01 8.53877203e-13
2.00756174e+00 1.05407402e+01 2.68779816e-15
2.00746871e+00 1.05390000e+01 8.33748187e-14
2.00737560e+00 1.05375715e+01 5.94888164e-15
2.00728240e+00 1.05358067e+01 9.09047125e-15
2.00718912e+00 1.05340000e+01 1.56791652e-13
2.00709575e+00 1.05327180e+01 2.18658617e-16
2.00700230e+00 1.05310000e+01 4.61606413e-14
2.00690876e+00 1.05290000e+01 7.21093279e-13
2.00681514e+00 1.05275940e+01 3.37323092e-15
2.00672143e+00 1.05260000e+01 7.13010683e-14
2.00662765e+00 1.05245751e+01 3.60430327e-15
2.00653378e+00 1.05230000e+01 2.94853293e-15
2.00643983e+00 1.05210000e+01 1.83144590e-13
2.00634580e+00 1.05195915e+01 2.70253083e-15
2.00625169e+00 1.05180000e+01 8.04004139e-14
2.00615750e+00 1.05160000e+01 9.11817582e-13
2.00606323e+00 1.05147982e+01 4.90084899e-16
2.00596888e+00 1.05130000e+01 1.44558939e-13
2.00587446e+00 1.05117276e+01 1.47469525e-17
2.00577996e+00 1.05100000e+01 6.68518157e-14
2.00568538e+00 1.05080000e+01 8.88299366e-13
2.00559073e+00 1.05067983e+01 4.93957491e-16
2.00549600e+00 1.05050000e+01 1.54102843e-13
2.00540119e+00 1.05035978e+01 1.90057292e-15
2.00530631e+00 1.05020000e+01 8.66418725e-14
2.00521136e+00 1.05005462e+01 1.07810840e-14
2.00511634e+00 1.04990000e+01 2.06565671e-15
2.00502124e+00 1.04970000e+01 5.34852843e-13
2.00492607e+00 1.04955772e+01 1.12069693e-14
2.00483083e+00 1.04940000e+01 5.76915827e-14
2.00473551e+00 1.04925761e+01 2.83004255e-15
2.00464013e+00 1.04910000e+01 4.37564405e-14
2.00454468e+00 1.04890000e+01 8.48834761e-13
2.00444915e+00 1.04878047e+01 3.81319649e-16
2.00435356e+00 1.04860000e+01 1.84704246e-13
2.00425790e+00 1.04846000e+01 1.80576518e-15
2.00416217e+00 1.04830000e+01 5.60943195e-14
2.00406638e+00 1.04815837e+01 3.53171519e-16
2.00397052e+00 1.04800000e+01 5.62356095e-14
2.00387459e+00 1.04780000e+01 9.56797686e-13
2.00377859e+00 1.04770000e+01 3.23982743e-15
2.00368253e+00 1.04750000e+01 4.68908834e-13
2.00358641e+00 1.04737392e+01 2.92643030e-15
2.00349022e+00 1.04720000e+01 1.46403418e-13
2.00339397e+00 1.04705795e+01 8.18563542e-15
2.00329765e+00 1.04690000e+01 5.32983872e-14
2.00320127e+00 1.04677122e+01 5.08835428e-16
2.00310483e+00 1.04660000e+01 7.39721775e-14
2.00300833e+00 1.04645791e+01 1.68695167e-15
2.00291176e+00 1.04630000e+01 3.02306627e-14
2.00281514e+00 1.04610000e+01 8.75542420e-13
2.00271845e+00 1.04600000e+01 2.10927356e-16
2.00262171e+00 1.04580000e+01 4.90214029e-13
2.00252490e+00 1.04567757e+01 1.14622397e-15
2.00242804e+00 1.04550000e+01 2.94198509e-13
2.00233111e+00 1.04536021e+01 3.20352958e-15
2.00223413e+00 1.04520000e+01 1.10683194e-13
2.00213709e+00 1.04506019e+01 7.06679767e-16
2.00204000e+00 1.04490000e+01 7.79285074e-14
2.00194285e+00 1.04475940e+01 2.33455062e-15
2.00184564e+00 1.04460000e+01 5.51553203e-14
